"ukbench09499.jpg","white","white","white","white"
"ukbench05043.jpg","yellow","black","yellow","yellow"
"ukbench09049.jpg","white","white","blue","white"
"ukbench05156.jpg","black","black","yellow","white"
"ukbench06137.jpg","green","white","green","black"
"ukbench07705.jpg","yellow","yellow","yellow","yellow"
"ukbench04509.jpg","black","cyan","red","yellow"
"ukbench05081.jpg","black","yellow","yellow","yellow"
"ukbench07480.jpg","red","red","red","red"
"ukbench01076.jpg","yellow","red","red","yellow"
"ukbench05919.jpg","black","yellow","yellow","cyan"
"ukbench08317.jpg","black","white","white","white"
"ukbench06857.jpg","yellow","yellow","yellow","yellow"
"ukbench06253.jpg","white","black","white","red"
"ukbench01860.jpg","black","white","white","yellow"
"ukbench04952.jpg","white","white","red","black"
"ukbench09975.jpg","green","green","black","green"
"ukbench06211.jpg","red","red","white","yellow"
"ukbench00471.jpg","white","white","blue","cyan"
"ukbench07999.jpg","red","red","red","red"
"ukbench00529.jpg","white","white","blue","white"
"ukbench03481.jpg","yellow","white","white","white"
"ukbench07656.jpg","white","white","yellow","yellow"
"ukbench01970.jpg","yellow","yellow","yellow","yellow"
"ukbench09494.jpg","white","white","white","white"
"ukbench07926.jpg","white","red","white","white"
"ukbench01963.jpg","red","black","yellow","white"
"ukbench09074.jpg","white","white","white","white"
"ukbench05483.jpg","white","white","white","yellow"
"ukbench09428.jpg","black","white","white","white"
"ukbench02722.jpg","black","black","white","blue"
"ukbench08785.jpg","white","white","white","black"
"ukbench00991.jpg","yellow","yellow","red","red"
"ukbench03167.jpg","white","white","white","yellow"
"ukbench02188.jpg","red","red","black","yellow"
"ukbench04145.jpg","red","red","red","red"
"ukbench05976.jpg","white","white","yellow","white"
"ukbench05094.jpg","white","yellow","black","yellow"
"ukbench07448.jpg","white","red","white","white"
"ukbench08670.jpg","white","red","red","red"
"ukbench01700.jpg","white","magenta","white","magenta"
"ukbench05541.jpg","red","red","red","red"
"ukbench00853.jpg","yellow","yellow","green","yellow"
"ukbench07727.jpg","black","black","red","yellow"
"ukbench08227.jpg","white","black","red","white"
"ukbench02560.jpg","red","red","black","yellow"
"ukbench09301.jpg","black","red","white","red"
"ukbench01134.jpg","yellow","blue","red","red"
"ukbench04690.jpg","cyan","cyan","white","white"
"ukbench02591.jpg","yellow","white","white","red"
"ukbench08787.jpg","white","black","white","white"
"ukbench08529.jpg","red","red","red","red"
"ukbench04459.jpg","black","white","white","cyan"
"ukbench00276.jpg","white","white","white","white"
"ukbench00312.jpg","white","white","white","white"
"ukbench08458.jpg","yellow","yellow","yellow","red"
"ukbench09178.jpg","red","red","red","red"
"ukbench07780.jpg","red","white","red","white"
"ukbench00271.jpg","white","white","white","white"
"ukbench05789.jpg","cyan","cyan","blue","blue"
"ukbench03244.jpg","white","white","yellow","blue"
"ukbench06596.jpg","red","red","red","red"
"ukbench07008.jpg","white","white","white","white"
"ukbench01420.jpg","red","red","yellow","red"
"ukbench06492.jpg","white","white","white","blue"
"ukbench02651.jpg","yellow","white","black","white"
"ukbench08901.jpg","white","red","yellow","yellow"
"ukbench01395.jpg","red","red","yellow","red"
"ukbench08448.jpg","red","red","red","black"
"ukbench02554.jpg","black","white","white","white"
"ukbench04196.jpg","red","red","red","red"
"ukbench00236.jpg","white","white","white","red"
"ukbench06270.jpg","white","red","red","red"
"ukbench03300.jpg","yellow","yellow","yellow","white"
"ukbench09032.jpg","red","red","red","red"
"ukbench10067.jpg","black","yellow","yellow","white"
"ukbench07199.jpg","red","white","white","black"
"ukbench01080.jpg","yellow","red","red","red"
"ukbench04134.jpg","red","red","black","red"
"ukbench05671.jpg","white","white","cyan","black"
"ukbench04580.jpg","white","white","white","white"
"ukbench00142.jpg","cyan","white","white","white"
"ukbench05304.jpg","black","blue","yellow","white"
"ukbench08601.jpg","white","white","white","black"
"ukbench07901.jpg","white","white","red","yellow"
"ukbench09030.jpg","red","red","red","red"
"ukbench01896.jpg","yellow","yellow","red","white"
"ukbench09195.jpg","black","white","red","red"
"ukbench02300.jpg","yellow","yellow","red","green"
"ukbench03992.jpg","black","cyan","white","black"
"ukbench00500.jpg","red","black","yellow","red"
"ukbench08453.jpg","red","red","black","black"
"ukbench06961.jpg","red","red","black","red"
"ukbench06472.jpg","black","yellow","yellow","yellow"
"ukbench10005.jpg","black","yellow","yellow","yellow"
"ukbench07844.jpg","white","white","red","red"
"ukbench09371.jpg","red","white","red","white"
"ukbench07991.jpg","black","red","red","red"
"ukbench01460.jpg","yellow","red","red","black"
"ukbench05164.jpg","yellow","yellow","yellow","yellow"
"ukbench03183.jpg","white","white","yellow","blue"
"ukbench05604.jpg","magenta","blue","blue","magenta"
"ukbench03534.jpg","red","red","black","red"
"ukbench10098.jpg","cyan","blue","green","white"
"ukbench09962.jpg","white","white","white","white"
"ukbench07333.jpg","black","red","red","white"
"ukbench08287.jpg","white","white","white","white"
"ukbench00865.jpg","white","white","white","red"
"ukbench01238.jpg","yellow","red","red","red"
"ukbench10008.jpg","black","green","yellow","yellow"
"ukbench04331.jpg","red","yellow","yellow","yellow"
"ukbench09574.jpg","white","white","white","white"
"ukbench02214.jpg","red","red","red","red"
"ukbench08244.jpg","black","white","red","white"
"ukbench00872.jpg","white","white","white","white"
"ukbench07053.jpg","white","white","white","white"
"ukbench01061.jpg","yellow","red","red","red"
"ukbench06703.jpg","red","red","yellow","yellow"
"ukbench08837.jpg","white","white","white","yellow"
"ukbench03330.jpg","white","white","white","white"
"ukbench09223.jpg","red","red","yellow","cyan"
"ukbench05777.jpg","cyan","blue","blue","blue"
"ukbench08434.jpg","red","red","yellow","red"
"ukbench05711.jpg","white","white","green","white"
"ukbench09702.jpg","black","white","white","white"
"ukbench09829.jpg","white","white","white","white"
"ukbench02512.jpg","yellow","yellow","yellow","yellow"
"ukbench07864.jpg","red","white","red","red"
"ukbench06816.jpg","white","white","white","white"
"ukbench00206.jpg","white","red","red","white"
"ukbench07905.jpg","white","red","yellow","red"
"ukbench01286.jpg","red","red","yellow","yellow"
"ukbench08828.jpg","white","black","white","white"
"ukbench07444.jpg","red","red","red","red"
"ukbench02937.jpg","black","white","white","white"
"ukbench04367.jpg","white","cyan","cyan","green"
"ukbench01205.jpg","black","red","red","red"
"ukbench01866.jpg","red","red","red","red"
"ukbench04211.jpg","red","red","red","red"
"ukbench02458.jpg","red","red","red","red"
"ukbench01071.jpg","red","red","yellow","black"
"ukbench09381.jpg","white","white","red","yellow"
"ukbench08221.jpg","black","white","white","white"
"ukbench01778.jpg","white","white","white","black"
"ukbench06985.jpg","white","white","white","white"
"ukbench08042.jpg","red","red","yellow","red"
"ukbench04876.jpg","green","green","green","green"
"ukbench02297.jpg","yellow","yellow","yellow","yellow"
"ukbench07023.jpg","white","white","white","white"
"ukbench05249.jpg","yellow","yellow","yellow","yellow"
"ukbench06151.jpg","red","red","red","white"
"ukbench05413.jpg","white","white","yellow","white"
"ukbench08197.jpg","red","white","red","white"
"ukbench10046.jpg","red","red","black","white"
"ukbench02544.jpg","black","red","yellow","red"
"ukbench08799.jpg","yellow","yellow","yellow","yellow"
"ukbench08008.jpg","yellow","white","yellow","yellow"
"ukbench06076.jpg","white","white","white","black"
"ukbench03805.jpg","red","red","yellow","red"
"ukbench04072.jpg","white","white","white","cyan"
"ukbench00931.jpg","white","white","yellow","green"
"ukbench03310.jpg","white","white","cyan","cyan"
"ukbench06040.jpg","blue","yellow","red","yellow"
"ukbench04511.jpg","black","cyan","red","white"
"ukbench09170.jpg","white","red","white","white"
"ukbench09627.jpg","black","white","white","white"
"ukbench05106.jpg","yellow","yellow","yellow","yellow"
"ukbench03137.jpg","yellow","yellow","yellow","white"
"ukbench08209.jpg","black","blue","yellow","yellow"
"ukbench05384.jpg","yellow","yellow","yellow","yellow"
"ukbench04744.jpg","black","red","white","red"
"ukbench04093.jpg","cyan","white","blue","blue"
"ukbench06452.jpg","black","yellow","green","yellow"
"ukbench05532.jpg","white","white","white","yellow"
"ukbench06380.jpg","yellow","yellow","yellow","white"
"ukbench05309.jpg","black","yellow","yellow","white"
"ukbench09903.jpg","white","white","black","white"
"ukbench09794.jpg","white","white","white","red"
"ukbench03711.jpg","yellow","yellow","red","yellow"
"ukbench06072.jpg","white","red","white","cyan"
"ukbench08069.jpg","yellow","red","yellow","yellow"
"ukbench06711.jpg","red","red","yellow","yellow"
"ukbench04549.jpg","white","white","white","red"
"ukbench05581.jpg","white","yellow","yellow","white"
"ukbench06438.jpg","white","yellow","black","white"
"ukbench01698.jpg","red","red","red","red"
"ukbench07129.jpg","white","white","white","white"
"ukbench05539.jpg","white","yellow","yellow","yellow"
"ukbench01093.jpg","red","yellow","red","red"
"ukbench08612.jpg","black","white","white","blue"
"ukbench08347.jpg","white","white","white","white"
"ukbench04861.jpg","green","green","green","yellow"
"ukbench06973.jpg","yellow","yellow","yellow","yellow"
"ukbench05504.jpg","red","red","red","red"
"ukbench05765.jpg","yellow","yellow","yellow","green"
"ukbench00405.jpg","white","white","white","white"
"ukbench02012.jpg","red","black","red","red"
"ukbench03148.jpg","yellow","yellow","yellow","yellow"
"ukbench06352.jpg","yellow","yellow","black","red"
"ukbench02326.jpg","black","yellow","red","red"
"ukbench08257.jpg","white","white","white","white"
"ukbench08269.jpg","white","white","black","blue"
"ukbench09862.jpg","black","white","black","white"
"ukbench02238.jpg","red","red","red","yellow"
"ukbench09154.jpg","white","white","black","white"
"ukbench00607.jpg","red","white","white","white"
"ukbench07519.jpg","red","red","red","blue"
"ukbench04427.jpg","yellow","white","cyan","black"
"ukbench04943.jpg","black","green","yellow","yellow"
"ukbench00633.jpg","red","white","yellow","yellow"
"ukbench05287.jpg","yellow","green","green","white"
"ukbench02955.jpg","white","white","white","yellow"
"ukbench06727.jpg","red","yellow","black","red"
"ukbench01525.jpg","red","white","white","red"
"ukbench01393.jpg","red","red","yellow","red"
"ukbench07321.jpg","red","red","red","red"
"ukbench03620.jpg","red","red","white","red"
"ukbench00765.jpg","blue","white","white","cyan"
"ukbench08703.jpg","black","yellow","white","yellow"
"ukbench07209.jpg","black","red","white","red"
"ukbench05784.jpg","green","white","white","red"
"ukbench06450.jpg","black","white","yellow","yellow"
"ukbench06237.jpg","white","white","white","white"
"ukbench01720.jpg","red","red","white","yellow"
"ukbench01927.jpg","white","black","white","green"
"ukbench06268.jpg","white","white","red","red"
"ukbench03338.jpg","white","white","yellow","white"
"ukbench06913.jpg","red","red","red","black"
"ukbench09509.jpg","yellow","yellow","yellow","yellow"
"ukbench09837.jpg","black","black","white","white"
"ukbench01710.jpg","red","red","white","white"
"ukbench06304.jpg","white","white","white","yellow"
"ukbench06244.jpg","red","red","red","red"
"ukbench04741.jpg","black","black","red","white"
"ukbench09386.jpg","white","yellow","white","white"
"ukbench05971.jpg","white","white","white","red"
"ukbench03060.jpg","red","yellow","yellow","red"
"ukbench09404.jpg","white","white","white","white"
"ukbench05843.jpg","white","yellow","white","yellow"
"ukbench05011.jpg","cyan","cyan","cyan","cyan"
"ukbench03674.jpg","red","yellow","yellow","red"
"ukbench05816.jpg","white","white","white","yellow"
"ukbench01738.jpg","red","blue","white","red"
"ukbench02494.jpg","yellow","yellow","yellow","red"
"ukbench03473.jpg","yellow","green","black","white"
"ukbench06148.jpg","red","red","white","red"
"ukbench05423.jpg","white","white","white","white"
"ukbench01533.jpg","red","red","red","white"
"ukbench09857.jpg","black","white","white","black"
"ukbench09394.jpg","black","yellow","red","red"
"ukbench07552.jpg","black","white","white","white"
"ukbench05613.jpg","green","black","white","green"
"ukbench07652.jpg","white","white","yellow","white"
"ukbench02902.jpg","black","yellow","red","red"
"ukbench07471.jpg","red","red","red","white"
"ukbench02517.jpg","yellow","yellow","red","red"
"ukbench09254.jpg","red","red","red","yellow"
"ukbench08019.jpg","yellow","red","red","red"
"ukbench07791.jpg","white","white","white","white"
"ukbench05388.jpg","yellow","yellow","yellow","yellow"
"ukbench03275.jpg","white","white","white","white"
"ukbench10021.jpg","white","yellow","white","black"
"ukbench08771.jpg","white","white","white","white"
"ukbench05786.jpg","white","yellow","red","white"
"ukbench08887.jpg","white","white","white","black"
"ukbench09060.jpg","red","white","black","red"
"ukbench03091.jpg","yellow","yellow","yellow","red"
"ukbench05493.jpg","red","red","red","yellow"
"ukbench04395.jpg","cyan","white","white","white"
"ukbench04912.jpg","cyan","cyan","black","green"
"ukbench06688.jpg","red","yellow","red","black"
"ukbench09091.jpg","white","white","red","white"
"ukbench06111.jpg","white","yellow","black","yellow"
"ukbench02317.jpg","white","red","yellow","red"
"ukbench06424.jpg","black","white","white","white"
"ukbench07834.jpg","white","white","red","red"
"ukbench04289.jpg","red","red","red","yellow"
"ukbench06883.jpg","white","white","white","red"
"ukbench00579.jpg","white","white","yellow","yellow"
"ukbench05403.jpg","white","white","white","black"
"ukbench04362.jpg","black","cyan","green","white"
"ukbench02632.jpg","red","red","red","red"
"ukbench00340.jpg","white","white","white","white"
"ukbench07128.jpg","white","white","white","cyan"
"ukbench07158.jpg","white","white","white","white"
"ukbench04397.jpg","cyan","cyan","yellow","cyan"
"ukbench03824.jpg","white","white","yellow","yellow"
"ukbench01360.jpg","yellow","red","red","red"
"ukbench09899.jpg","white","white","black","white"
"ukbench06485.jpg","yellow","yellow","black","yellow"
"ukbench06627.jpg","red","red","red","red"
"ukbench01641.jpg","red","red","white","white"
"ukbench00379.jpg","cyan","yellow","cyan","red"
"ukbench06994.jpg","white","white","white","white"
"ukbench00773.jpg","black","white","red","red"
"ukbench00958.jpg","black","black","white","yellow"
"ukbench08115.jpg","red","yellow","red","red"
"ukbench00183.jpg","white","white","white","white"
"ukbench07047.jpg","white","white","white","white"
"ukbench00799.jpg","black","yellow","yellow","cyan"
"ukbench03544.jpg","red","red","red","green"
"ukbench02497.jpg","red","red","yellow","red"
"ukbench04014.jpg","cyan","cyan","cyan","black"
"ukbench04769.jpg","white","red","white","white"
"ukbench04961.jpg","green","green","green","green"
"ukbench01669.jpg","white","red","cyan","cyan"
"ukbench06836.jpg","yellow","yellow","yellow","blue"
"ukbench06562.jpg","white","white","white","black"
"ukbench05220.jpg","yellow","yellow","yellow","black"
"ukbench05770.jpg","cyan","cyan","cyan","blue"
"ukbench08296.jpg","white","white","red","white"
"ukbench03196.jpg","white","white","white","white"
"ukbench08753.jpg","red","blue","red","red"
"ukbench09979.jpg","black","white","red","white"
"ukbench01062.jpg","yellow","yellow","red","red"
"ukbench01712.jpg","white","red","red","white"
"ukbench05010.jpg","blue","blue","blue","cyan"
"ukbench07883.jpg","red","red","black","white"
"ukbench05138.jpg","yellow","yellow","yellow","black"
"ukbench05103.jpg","yellow","yellow","yellow","black"
"ukbench06114.jpg","white","white","black","yellow"
"ukbench04987.jpg","black","green","green","yellow"
"ukbench05105.jpg","yellow","yellow","yellow","yellow"
"ukbench01587.jpg","red","red","red","white"
"ukbench08913.jpg","yellow","yellow","red","yellow"
"ukbench06644.jpg","red","red","red","red"
"ukbench07344.jpg","red","red","white","red"
"ukbench01008.jpg","red","red","red","yellow"
"ukbench06764.jpg","white","white","white","red"
"ukbench05215.jpg","black","white","green","green"
"ukbench09614.jpg","white","white","white","black"
"ukbench07893.jpg","white","red","blue","yellow"
"ukbench03831.jpg","yellow","red","red","red"
"ukbench03846.jpg","white","yellow","yellow","red"
"ukbench06841.jpg","white","white","white","yellow"
"ukbench05408.jpg","black","cyan","white","yellow"
"ukbench02801.jpg","red","yellow","white","white"
"ukbench01456.jpg","red","red","red","red"
"ukbench09844.jpg","white","white","white","white"
"ukbench06115.jpg","white","white","white","green"
"ukbench00981.jpg","white","blue","white","white"
"ukbench02141.jpg","yellow","black","yellow","blue"
"ukbench00328.jpg","black","green","white","white"
"ukbench05161.jpg","yellow","yellow","yellow","green"
"ukbench08900.jpg","yellow","yellow","white","yellow"
"ukbench09344.jpg","white","white","red","white"
"ukbench10174.jpg","cyan","cyan","white","blue"
"ukbench03322.jpg","white","red","white","red"
"ukbench07653.jpg","yellow","white","white","white"
"ukbench02675.jpg","yellow","black","white","white"
"ukbench00873.jpg","white","white","white","white"
"ukbench01584.jpg","red","red","red","red"
"ukbench00180.jpg","white","white","white","white"
"ukbench05151.jpg","yellow","green","yellow","yellow"
"ukbench00427.jpg","white","white","white","white"
"ukbench04034.jpg","white","white","white","white"
"ukbench07998.jpg","red","yellow","red","yellow"
"ukbench04881.jpg","blue","blue","blue","green"
"ukbench06774.jpg","yellow","yellow","white","yellow"
"ukbench01578.jpg","red","red","red","red"
"ukbench07231.jpg","red","red","green","red"
"ukbench00616.jpg","white","yellow","yellow","white"
"ukbench09769.jpg","white","black","green","white"
"ukbench06996.jpg","white","white","white","white"
"ukbench09116.jpg","white","white","white","yellow"
"ukbench00016.jpg","yellow","cyan","green","red"
"ukbench05590.jpg","cyan","cyan","white","cyan"
"ukbench08280.jpg","white","red","blue","white"
"ukbench01621.jpg","red","red","blue","blue"
"ukbench04839.jpg","black","green","green","yellow"
"ukbench00889.jpg","white","white","white","yellow"
"ukbench05982.jpg","white","white","white","white"
"ukbench05477.jpg","yellow","yellow","white","white"
"ukbench06946.jpg","white","black","white","cyan"
"ukbench08941.jpg","white","white","black","yellow"
"ukbench00566.jpg","yellow","green","red","white"
"ukbench00294.jpg","white","white","white","yellow"
"ukbench00717.jpg","green","yellow","yellow","cyan"
"ukbench06712.jpg","yellow","red","red","red"
"ukbench04709.jpg","cyan","cyan","red","black"
"ukbench01725.jpg","red","red","red","yellow"
"ukbench01077.jpg","red","yellow","red","red"
"ukbench03193.jpg","white","white","white","white"
"ukbench03199.jpg","white","white","white","magenta"
"ukbench08441.jpg","yellow","red","red","red"
"ukbench09617.jpg","black","white","black","white"
"ukbench02480.jpg","yellow","yellow","yellow","yellow"
"ukbench08656.jpg","green","green","green","black"
"ukbench04263.jpg","black","white","red","cyan"
"ukbench03848.jpg","cyan","red","red","red"
"ukbench02120.jpg","white","white","white","red"
"ukbench04085.jpg","cyan","cyan","yellow","yellow"
"ukbench08764.jpg","red","red","yellow","red"
"ukbench00917.jpg","black","yellow","yellow","red"
"ukbench03981.jpg","yellow","yellow","yellow","yellow"
"ukbench09069.jpg","red","red","white","yellow"
"ukbench05519.jpg","white","white","white","white"
"ukbench09581.jpg","black","white","red","white"
"ukbench07803.jpg","white","white","white","red"
"ukbench08117.jpg","red","red","red","red"
"ukbench05454.jpg","black","yellow","yellow","yellow"
"ukbench02606.jpg","white","yellow","white","white"
"ukbench06026.jpg","white","white","red","yellow"
"ukbench08709.jpg","black","yellow","yellow","yellow"
"ukbench03442.jpg","yellow","red","white","white"
"ukbench02101.jpg","black","white","white","white"
"ukbench07723.jpg","red","black","red","red"
"ukbench04819.jpg","black","green","green","green"
"ukbench03401.jpg","black","black","red","yellow"
"ukbench08582.jpg","red","red","red","red"
"ukbench06515.jpg","black","cyan","red","white"
"ukbench03109.jpg","yellow","yellow","yellow","yellow"
"ukbench10167.jpg","green","red","yellow","red"
"ukbench01259.jpg","yellow","red","red","red"
"ukbench09502.jpg","red","yellow","yellow","red"
"ukbench05382.jpg","white","white","white","white"
"ukbench06028.jpg","white","white","yellow","white"
"ukbench02275.jpg","red","red","red","red"
"ukbench01519.jpg","white","white","white","red"
"ukbench01627.jpg","red","black","red","blue"
"ukbench02210.jpg","yellow","red","white","green"
"ukbench06392.jpg","yellow","black","white","yellow"
"ukbench09101.jpg","black","white","white","cyan"
"ukbench00272.jpg","yellow","white","yellow","blue"
"ukbench05655.jpg","yellow","black","green","yellow"
"ukbench03419.jpg","black","black","red","red"
"ukbench01204.jpg","red","black","red","yellow"
"ukbench00535.jpg","white","white","white","yellow"
"ukbench04333.jpg","red","red","red","black"
"ukbench04155.jpg","red","red","red","red"
"ukbench04523.jpg","white","cyan","red","red"
"ukbench03979.jpg","yellow","yellow","black","red"
"ukbench03704.jpg","red","red","red","yellow"
"ukbench08812.jpg","yellow","yellow","red","yellow"
"ukbench05895.jpg","red","red","red","red"
"ukbench04637.jpg","white","white","white","white"
"ukbench10024.jpg","white","white","black","white"
"ukbench08164.jpg","red","cyan","red","red"
"ukbench01895.jpg","red","red","red","yellow"
"ukbench03370.jpg","white","white","white","white"
"ukbench00589.jpg","yellow","yellow","white","yellow"
"ukbench05001.jpg","black","green","green","yellow"
"ukbench08531.jpg","yellow","red","yellow","black"
"ukbench00249.jpg","white","white","white","yellow"
"ukbench07291.jpg","red","red","red","red"
"ukbench08182.jpg","red","red","red","red"
"ukbench01042.jpg","white","yellow","red","red"
"ukbench09321.jpg","black","white","red","red"
"ukbench08381.jpg","white","white","white","green"
"ukbench03933.jpg","white","white","white","white"
"ukbench08607.jpg","black","blue","blue","white"
"ukbench02038.jpg","white","white","white","white"
"ukbench05627.jpg","black","white","red","white"
"ukbench01901.jpg","red","white","red","red"
"ukbench02059.jpg","white","white","white","black"
"ukbench08063.jpg","red","red","red","red"
"ukbench07746.jpg","white","yellow","yellow","yellow"
"ukbench01110.jpg","red","red","red","yellow"
"ukbench01740.jpg","blue","white","blue","blue"
"ukbench04934.jpg","black","green","white","yellow"
"ukbench05333.jpg","cyan","yellow","black","cyan"
"ukbench08863.jpg","white","white","white","black"
"ukbench10014.jpg","white","yellow","yellow","white"
"ukbench05325.jpg","yellow","yellow","white","yellow"
"ukbench00474.jpg","white","white","white","red"
"ukbench04265.jpg","cyan","cyan","yellow","blue"
"ukbench07914.jpg","white","red","white","white"
"ukbench05884.jpg","white","white","yellow","yellow"
"ukbench01851.jpg","white","white","white","white"
"ukbench00455.jpg","white","white","green","green"
"ukbench00277.jpg","white","white","white","white"
"ukbench03832.jpg","black","white","yellow","white"
"ukbench03001.jpg","yellow","yellow","red","yellow"
"ukbench08442.jpg","red","red","red","red"
"ukbench08353.jpg","white","white","white","black"
"ukbench02746.jpg","red","red","yellow","red"
"ukbench05925.jpg","white","yellow","black","white"
"ukbench09460.jpg","yellow","yellow","white","yellow"
"ukbench04446.jpg","white","red","cyan","cyan"
"ukbench01615.jpg","red","red","blue","white"
"ukbench00121.jpg","cyan","cyan","cyan","white"
"ukbench02142.jpg","red","black","blue","red"
"ukbench00536.jpg","white","white","white","white"
"ukbench05969.jpg","white","white","red","white"
"ukbench04842.jpg","black","green","green","green"
"ukbench01610.jpg","red","red","black","red"
"ukbench04307.jpg","black","red","red","red"
"ukbench09683.jpg","black","red","white","yellow"
"ukbench01444.jpg","red","yellow","red","yellow"
"ukbench01079.jpg","red","red","yellow","red"
"ukbench06904.jpg","white","white","white","yellow"
"ukbench08731.jpg","white","red","yellow","yellow"
"ukbench06721.jpg","yellow","yellow","yellow","yellow"
"ukbench08040.jpg","red","red","red","red"
"ukbench02424.jpg","red","red","white","red"
"ukbench03439.jpg","yellow","cyan","red","cyan"
"ukbench06254.jpg","white","white","black","red"
"ukbench09487.jpg","white","white","white","black"
"ukbench02509.jpg","yellow","red","blue","yellow"
"ukbench03107.jpg","yellow","yellow","yellow","yellow"
"ukbench10152.jpg","cyan","cyan","white","cyan"
"ukbench09816.jpg","white","white","white","black"
"ukbench09118.jpg","white","white","green","green"
"ukbench07165.jpg","white","white","white","white"
"ukbench04465.jpg","cyan","white","cyan","red"
"ukbench03485.jpg","white","white","yellow","yellow"
"ukbench02084.jpg","white","white","white","white"
"ukbench01216.jpg","red","red","red","cyan"
"ukbench07049.jpg","white","white","white","white"
"ukbench00763.jpg","red","red","blue","white"
"ukbench07101.jpg","white","white","white","white"
"ukbench05766.jpg","green","yellow","green","green"
"ukbench02166.jpg","red","red","red","yellow"
"ukbench01635.jpg","red","red","blue","white"
"ukbench02990.jpg","white","white","white","white"
"ukbench01716.jpg","white","white","white","white"
"ukbench06532.jpg","yellow","black","yellow","yellow"
"ukbench00920.jpg","black","black","yellow","yellow"
"ukbench08910.jpg","yellow","yellow","yellow","black"
"ukbench02466.jpg","red","yellow","yellow","red"
"ukbench04492.jpg","white","red","white","white"
"ukbench04888.jpg","black","green","green","yellow"
"ukbench05661.jpg","white","white","cyan","cyan"
"ukbench00273.jpg","white","yellow","yellow","blue"
"ukbench02787.jpg","red","yellow","yellow","red"
"ukbench07442.jpg","red","red","green","white"
"ukbench08740.jpg","white","yellow","red","red"
"ukbench02620.jpg","yellow","yellow","red","yellow"
"ukbench03508.jpg","yellow","yellow","yellow","red"
"ukbench01950.jpg","white","black","green","green"
"ukbench03078.jpg","yellow","yellow","yellow","yellow"
"ukbench09930.jpg","black","white","white","red"
"ukbench06896.jpg","white","white","white","green"
"ukbench01623.jpg","red","blue","red","red"
"ukbench01511.jpg","red","red","red","red"
"ukbench09895.jpg","black","white","red","white"
"ukbench06476.jpg","yellow","yellow","yellow","yellow"
"ukbench00051.jpg","red","red","red","red"
"ukbench02052.jpg","white","yellow","black","white"
"ukbench09324.jpg","black","red","blue","white"
"ukbench02796.jpg","red","red","red","red"
"ukbench07364.jpg","red","red","cyan","cyan"
"ukbench05489.jpg","red","red","red","white"
"ukbench09570.jpg","yellow","yellow","yellow","yellow"
"ukbench08170.jpg","red","red","red","red"
"ukbench08413.jpg","red","yellow","red","black"
"ukbench07623.jpg","white","white","white","white"
"ukbench03744.jpg","red","red","red","red"
"ukbench00068.jpg","white","white","red","white"
"ukbench01053.jpg","red","red","yellow","red"
"ukbench08595.jpg","white","white","white","black"
"ukbench02392.jpg","red","red","red","red"
"ukbench09738.jpg","blue","red","red","blue"
"ukbench09981.jpg","cyan","cyan","cyan","white"
"ukbench09193.jpg","black","white","red","red"
"ukbench06503.jpg","white","white","white","yellow"
"ukbench05760.jpg","red","white","yellow","white"
"ukbench03680.jpg","red","black","yellow","yellow"
"ukbench08089.jpg","red","red","red","yellow"
